ACCOUNTID,CUSTOMERID,ACCOUNTTYPE,ACCOUNTSTATUS,OPENDATE,CLOSEDATE
22527,12527,Savings,Active,2024-04-21,2024-11-13
22528,12528,Savings,Active,2024-06-16,2024-11-13
22529,12529,Savings,Dormant,2018-02-05,2024-11-13
22530,12530,Savings,Dormant,2017-08-10,2024-11-13
22531,12531,Savings,Active,2018-11-08,2024-11-13
22532,12532,Savings,Dormant,2016-02-12,2024-11-13
22533,12533,Savings,Active,2024-03-27,2024-11-13
22534,12534,Savings,Dormant,2015-12-08,2024-11-13
22535,12535,Savings,Dormant,2022-12-01,2024-11-13
22536,12536,Savings,Dormant,2024-02-26,2024-11-13
22537,12537,Savings,Dormant,2024-06-05,2024-11-13
22538,12538,Checking,Active,2021-02-24,2024-11-13
22539,12539,Savings,Dormant,2024-03-03,2024-11-13
22540,12540,Savings,Active,2017-11-28,2024-11-13
22541,12541,Checking,Active,2016-09-18,2024-11-13
22542,12542,Checking,Active,2018-10-22,2024-11-13
22543,12543,Savings,Dormant,2019-02-20,2024-11-13
22544,12544,Savings,Active,2017-11-10,2024-11-13
22545,12545,Checking,Dormant,2019-01-14,2024-11-13
22546,12546,Checking,Dormant,2017-08-28,2024-11-13
22547,12547,Savings,Dormant,2022-08-12,2024-11-13
22548,12548,Checking,Active,2022-03-07,2024-11-13
22549,12549,Checking,Active,2017-07-12,2024-11-13
22550,12550,Checking,Dormant,2024-04-25,2024-11-13
22551,12551,Savings,Dormant,2015-10-09,2024-11-13
22552,12552,Savings,Dormant,2023-07-23,2024-11-13
22553,12553,Savings,Active,2020-11-26,2024-11-13
22554,12554,Savings,Dormant,2024-04-30,2024-11-13
22555,12555,Savings,Dormant,2020-12-10,2024-11-13
22556,12556,Checking,Dormant,2019-08-03,
22557,12557,Checking,Dormant,2015-04-05,2024-11-13
22558,12558,Savings,Active,2019-10-14,
22559,12559,Checking,Dormant,2014-12-01,2024-11-13
22560,12560,Savings,Dormant,2015-07-01,2024-11-13
22561,12561,Savings,Dormant,2019-06-08,2024-11-13
22562,12562,Savings,Dormant,2018-11-14,2024-11-13
22563,12563,Checking,Active,2015-10-25,2024-11-13
22564,12564,Checking,Active,2014-12-04,
22565,12565,Checking,Dormant,2019-12-31,2024-11-13
22566,12566,Checking,Dormant,2020-06-24,2024-11-13
22567,12567,Savings,Active,2017-11-06,2024-11-13
22568,12568,Savings,Active,2024-07-19,2024-11-13
22569,12569,Savings,Dormant,2024-04-13,
22570,12570,Savings,Active,2023-07-06,2024-11-13
22571,12571,Savings,Dormant,2022-11-29,
22572,12572,Checking,Active,2020-02-02,2024-11-13
22573,12573,Checking,Active,2023-05-10,
22574,12574,Checking,Dormant,2020-01-27,2024-11-13
22575,12575,Savings,Active,2017-01-21,
22576,12576,Savings,Active,2024-02-11,2024-11-13
22577,12577,Checking,Dormant,2020-01-21,2024-11-13
22578,12578,Checking,Dormant,2017-04-21,2024-11-13
22579,12579,Savings,Dormant,2016-01-30,2024-11-13
22580,12580,Savings,Dormant,2020-08-06,2024-11-13
22581,12581,Savings,Active,2018-08-02,2024-11-13
22582,12582,Savings,Dormant,2024-04-11,2024-11-13
22583,12583,Checking,Dormant,2017-04-09,2024-11-13
22584,12584,Savings,Active,2023-11-11,
22585,12585,Savings,Dormant,2022-11-13,2024-11-13
22586,12586,Checking,Active,2019-12-12,2024-11-13
22587,12587,Checking,Dormant,2019-01-22,2024-11-13
22588,12588,Savings,Active,2015-03-04,
22589,12589,Checking,Dormant,2020-09-06,2024-11-13
22590,12590,Checking,Active,2016-08-11,2024-11-13
22591,12591,Checking,Dormant,2016-07-11,2024-11-13
22592,12592,Savings,Dormant,2017-01-11,2024-11-13
22593,12593,Checking,Dormant,2022-10-30,2024-11-13
22594,12594,Checking,Dormant,2019-08-12,2024-11-13
22595,12595,Checking,Active,2016-07-31,2024-11-13
22596,12596,Savings,Dormant,2024-06-14,2024-11-13
22597,12597,Checking,Dormant,2016-02-28,2024-11-13
22598,12598,Checking,Active,2020-04-06,
22599,12599,Savings,Active,2024-01-29,2024-11-13
22600,12600,Checking,Dormant,2017-07-24,2024-11-13
22601,12601,Savings,Active,2018-08-11,
22602,12602,Savings,Active,2016-12-12,2024-11-13
22603,12603,Checking,Active,2023-07-18,2024-11-13
22604,12604,Checking,Active,2020-04-18,2024-11-13
22605,12605,Checking,Active,2024-03-10,2024-11-13
22606,12606,Savings,Active,2019-09-26,2024-11-13
22607,12607,Savings,Active,2020-10-29,2024-11-13
22608,12608,Checking,Dormant,2024-04-01,2024-11-13
22609,12609,Checking,Dormant,2015-12-02,2024-11-13
22610,12610,Checking,Dormant,2020-10-27,2024-11-13
22611,12611,Savings,Dormant,2017-08-15,2024-11-13
22612,12612,Checking,Active,2019-01-15,2024-11-13
22613,12613,Savings,Dormant,2016-07-25,2024-11-13
22614,12614,Checking,Active,2019-09-06,2024-11-13
22615,12615,Checking,Dormant,2020-12-19,2024-11-13
22616,12616,Checking,Active,2023-12-06,2024-11-13
22617,12617,Checking,Active,2017-09-14,
22618,12618,Savings,Dormant,2019-01-08,2024-11-13
22619,12619,Savings,Dormant,2022-09-15,2024-11-13
22620,12620,Checking,Active,2015-08-21,
22621,12621,Checking,Active,2015-04-05,2024-11-13
22622,12622,Checking,Dormant,2023-12-18,2024-11-13
22623,12623,Savings,Dormant,2022-04-23,
22624,12624,Savings,Active,2024-07-05,2024-11-13
22625,12625,Checking,Dormant,2016-08-11,2024-11-13
22626,12626,Checking,Dormant,2022-01-06,2024-11-13
22627,12627,Checking,Dormant,2016-04-01,2024-11-13
22628,12628,Savings,Active,2021-07-27,2024-11-13
22629,12629,Checking,Active,2022-08-26,2024-11-13
22630,12630,Checking,Dormant,2017-07-31,2024-11-13
22631,12631,Checking,Active,2015-02-18,2024-11-13
22632,12632,Savings,Dormant,2021-11-06,2024-11-13
22633,12633,Checking,Active,2022-01-09,
22634,12634,Checking,Active,2016-07-19,2024-11-13
22635,12635,Checking,Active,2017-06-05,2024-11-13
22636,12636,Savings,Dormant,2023-11-15,2024-11-13
22637,12637,Checking,Active,2016-05-30,2024-11-13
22638,12638,Checking,Dormant,2019-04-18,2024-11-13
22639,12639,Savings,Active,2024-08-18,2024-11-13
22640,12640,Checking,Dormant,2019-07-15,2024-11-13
22641,12641,Savings,Dormant,2021-10-24,
22642,12642,Checking,Active,2019-04-21,2024-11-13
22643,12643,Checking,Dormant,2023-06-08,2024-11-13
22644,12644,Savings,Dormant,2019-09-22,2024-11-13
22645,12645,Savings,Active,2016-06-01,2024-11-13
22646,12646,Savings,Dormant,2017-06-19,2024-11-13
22647,12647,Checking,Dormant,2016-02-09,2024-11-13
22648,12648,Savings,Dormant,2019-06-20,2024-11-13
22649,12649,Savings,Dormant,2022-03-28,
22650,12650,Savings,Dormant,2017-05-15,2024-11-13
22651,12651,Savings,Dormant,2021-09-12,2024-11-13
22652,12652,Savings,Active,2023-10-01,2024-11-13
22653,12653,Checking,Dormant,2015-04-16,2024-11-13
22654,12654,Savings,Active,2021-09-04,
22655,12655,Checking,Active,2024-08-28,2024-11-13
22656,12656,Checking,Active,2019-02-13,2024-11-13
22657,12657,Savings,Dormant,2016-11-11,
22658,12658,Checking,Dormant,2018-06-20,2024-11-13
22659,12659,Checking,Dormant,2020-01-25,
22660,12660,Checking,Active,2015-01-26,2024-11-13
22661,12661,Checking,Active,2019-08-24,2024-11-13
22662,12662,Checking,Dormant,2015-08-01,2024-11-13
22663,12663,Savings,Active,2020-11-15,2024-11-13
22664,12664,Checking,Active,2020-03-08,2024-11-13
22665,12665,Checking,Dormant,2019-06-03,2024-11-13
22666,12666,Checking,Active,2017-03-24,2024-11-13
22667,12667,Savings,Active,2023-09-10,2024-11-13
22668,12668,Savings,Dormant,2023-09-17,2024-11-13
22669,12669,Savings,Active,2016-09-26,2024-11-13
22670,12670,Savings,Active,2020-01-05,2024-11-13
22671,12671,Checking,Active,2018-06-30,2024-11-13
22672,12672,Savings,Dormant,2016-01-20,2024-11-13
22673,12673,Savings,Active,2015-07-07,2024-11-13
22674,12674,Savings,Dormant,2017-07-04,2024-11-13
22675,12675,Checking,Active,2018-12-26,2024-11-13
22676,12676,Savings,Dormant,2017-07-09,2024-11-13
22677,12677,Savings,Dormant,2016-02-13,2024-11-13
22678,12678,Checking,Dormant,2020-05-10,2024-11-13
22679,12679,Savings,Active,2021-08-17,2024-11-13
22680,12680,Checking,Dormant,2020-12-22,2024-11-13
22681,12681,Checking,Active,2017-01-16,2024-11-13
22682,12682,Savings,Dormant,2019-10-23,2024-11-13
22683,12683,Checking,Active,2018-09-01,2024-11-13
22684,12684,Checking,Active,2017-09-12,
22685,12685,Checking,Active,2021-02-15,2024-11-13
22686,12686,Checking,Active,2022-02-23,2024-11-13
22687,12687,Savings,Dormant,2016-05-19,2024-11-13
22688,12688,Savings,Active,2022-10-24,2024-11-13
22689,12689,Checking,Active,2022-10-31,
22690,12690,Checking,Dormant,2023-08-18,2024-11-13
22691,12691,Checking,Active,2023-10-19,2024-11-13
22692,12692,Savings,Active,2022-08-17,2024-11-13
22693,12693,Checking,Active,2021-04-26,
22694,12694,Savings,Active,2017-03-08,2024-11-13
22695,12695,Checking,Dormant,2018-05-12,2024-11-13
22696,12696,Savings,Active,2019-02-25,2024-11-13
22697,12697,Checking,Dormant,2020-09-20,2024-11-13
22698,12698,Savings,Dormant,2017-03-20,2024-11-13
22699,12699,Checking,Dormant,2017-03-05,2024-11-13
22700,12700,Checking,Active,2023-12-04,
22701,12701,Savings,Dormant,2019-08-16,2024-11-13
22702,12702,Checking,Dormant,2021-10-20,2024-11-13
22703,12703,Checking,Active,2023-11-19,2024-11-13
22704,12704,Checking,Active,2021-03-25,2024-11-13
22705,12705,Checking,Dormant,2021-11-10,2024-11-13
22706,12706,Savings,Active,2019-05-30,2024-11-13
22707,12707,Savings,Dormant,2016-05-28,2024-11-13
22708,12708,Savings,Active,2024-05-16,2024-11-13
22709,12709,Checking,Dormant,2016-04-07,
22710,12710,Checking,Dormant,2021-06-02,2024-11-13
22711,12711,Savings,Dormant,2017-09-15,2024-11-13
22712,12712,Savings,Dormant,2015-07-26,2024-11-13
22713,12713,Savings,Dormant,2021-06-05,2024-11-13
22714,12714,Savings,Active,2023-01-24,2024-11-13
22715,12715,Checking,Active,2024-09-16,2024-11-13
22716,12716,Savings,Dormant,2024-11-04,2024-11-13
22717,12717,Checking,Dormant,2018-01-31,2024-11-13
22718,12718,Checking,Dormant,2015-11-09,2024-11-13
22719,12719,Savings,Active,2016-09-27,2024-11-13
22720,12720,Savings,Active,2020-03-13,2024-11-13
22721,12721,Savings,Active,2015-06-14,2024-11-13
22722,12722,Savings,Active,2015-02-02,2024-11-13
22723,12723,Checking,Dormant,2018-06-17,2024-11-13
22724,12724,Checking,Active,2024-05-17,2024-11-13
22725,12725,Checking,Active,2016-10-06,2024-11-13
22726,12726,Checking,Dormant,2022-12-23,2024-11-13
22727,12727,Checking,Active,2017-09-03,2024-11-13
22728,12728,Savings,Dormant,2020-05-04,2024-11-13
22729,12729,Checking,Dormant,2014-12-03,2024-11-13
22730,12730,Checking,Active,2024-10-15,2024-11-13
22731,12731,Savings,Dormant,2016-03-26,2024-11-13
22732,12732,Savings,Dormant,2023-08-15,2024-11-13
22733,12733,Checking,Active,2017-05-06,2024-11-13
22734,12734,Checking,Dormant,2017-07-18,2024-11-13
22735,12735,Savings,Dormant,2021-06-09,2024-11-13
22736,12736,Checking,Active,2021-05-06,2024-11-13
22737,12737,Checking,Dormant,2023-08-16,2024-11-13
22738,12738,Savings,Dormant,2023-01-12,2024-11-13
22739,12739,Checking,Active,2024-06-08,2024-11-13
22740,12740,Checking,Active,2023-06-25,
22741,12741,Checking,Dormant,2022-10-03,2024-11-13
22742,12742,Savings,Active,2021-12-11,
22743,12743,Checking,Dormant,2021-09-05,
22744,12744,Savings,Dormant,2015-01-27,2024-11-13
22745,12745,Checking,Active,2020-06-04,
22746,12746,Savings,Active,2022-08-11,2024-11-13
22747,12747,Checking,Active,2019-05-21,2024-11-13
22748,12748,Checking,Dormant,2015-10-29,2024-11-13
22749,12749,Checking,Dormant,2019-03-17,2024-11-13
22750,12750,Checking,Active,2024-09-04,2024-11-13
22751,12751,Savings,Active,2017-02-15,2024-11-13
22752,12752,Savings,Dormant,2017-09-13,2024-11-13
22753,12753,Checking,Dormant,2022-01-18,2024-11-13
22754,12754,Checking,Active,2024-02-03,2024-11-13
22755,12755,Checking,Active,2016-10-22,2024-11-13
22756,12756,Savings,Dormant,2023-04-14,2024-11-13
22757,12757,Savings,Dormant,2022-05-27,
22758,12758,Checking,Dormant,2015-11-06,2024-11-13
22759,12759,Savings,Active,2018-03-04,
22760,12760,Savings,Active,2020-03-09,2024-11-13
22761,12761,Savings,Active,2022-09-16,2024-11-13
22762,12762,Checking,Dormant,2014-11-19,2024-11-13
22763,12763,Savings,Active,2018-02-20,2024-11-13
22764,12764,Checking,Dormant,2021-11-17,2024-11-13
22765,12765,Savings,Active,2015-08-26,2024-11-13
22766,12766,Savings,Dormant,2021-08-21,2024-11-13
22767,12767,Savings,Active,2020-04-12,2024-11-13
22768,12768,Checking,Active,2018-04-03,2024-11-13
22769,12769,Checking,Dormant,2021-04-11,2024-11-13
22770,12770,Checking,Dormant,2015-01-26,2024-11-13
22771,12771,Savings,Active,2019-11-08,2024-11-13
22772,12772,Checking,Active,2015-05-17,
22773,12773,Savings,Dormant,2023-03-03,2024-11-13
22774,12774,Savings,Active,2018-10-18,2024-11-13
22775,12775,Savings,Active,2016-09-17,2024-11-13
22776,12776,Checking,Dormant,2019-12-13,2024-11-13
22777,12777,Savings,Dormant,2020-01-16,2024-11-13
22778,12778,Checking,Active,2019-06-14,2024-11-13
22779,12779,Savings,Active,2017-01-31,2024-11-13
22780,12780,Savings,Dormant,2020-02-23,2024-11-13
22781,12781,Checking,Active,2022-05-06,2024-11-13
22782,12782,Checking,Dormant,2015-07-13,2024-11-13
22783,12783,Checking,Active,2019-04-14,2024-11-13
22784,12784,Savings,Dormant,2017-02-02,2024-11-13
22785,12785,Checking,Active,2024-10-07,2024-11-13
22786,12786,Savings,Dormant,2022-11-22,2024-11-13
22787,12787,Checking,Active,2017-05-02,2024-11-13
22788,12788,Savings,Active,2021-03-16,2024-11-13
22789,12789,Checking,Dormant,2018-09-07,2024-11-13
22790,12790,Savings,Dormant,2019-04-08,2024-11-13
22791,12791,Checking,Active,2018-05-27,
22792,12792,Checking,Dormant,2017-01-19,2024-11-13
22793,12793,Savings,Active,2015-04-07,2024-11-13
22794,12794,Checking,Dormant,2020-10-05,2024-11-13
22795,12795,Checking,Dormant,2016-05-12,2024-11-13
22796,12796,Savings,Dormant,2022-08-26,2024-11-13
22797,12797,Checking,Active,2015-01-02,2024-11-13
22798,12798,Checking,Dormant,2018-07-28,2024-11-13
22799,12799,Savings,Dormant,2021-03-17,2024-11-13
22800,12800,Savings,Active,2021-03-06,2024-11-13
22801,12801,Savings,Active,2015-02-23,2024-11-13
22802,12802,Checking,Active,2023-10-17,2024-11-13
22803,12803,Checking,Active,2019-07-18,2024-11-13
22804,12804,Savings,Active,2020-06-27,2024-11-13
22805,12805,Checking,Dormant,2020-11-29,2024-11-13
22806,12806,Savings,Active,2021-07-22,2024-11-13
22807,12807,Savings,Dormant,2023-08-15,2024-11-13
22808,12808,Checking,Active,2021-01-25,2024-11-13
22809,12809,Checking,Dormant,2020-11-28,2024-11-13
22810,12810,Savings,Dormant,2023-04-16,2024-11-13
22811,12811,Savings,Dormant,2022-05-26,2024-11-13
22812,12812,Savings,Dormant,2019-10-06,2024-11-13
22813,12813,Checking,Active,2020-02-02,2024-11-13
22814,12814,Checking,Dormant,2023-01-23,
22815,12815,Savings,Active,2016-03-23,2024-11-13
22816,12816,Checking,Dormant,2018-04-04,2024-11-13
22817,12817,Savings,Dormant,2023-04-14,
22818,12818,Savings,Dormant,2024-04-08,2024-11-13
22819,12819,Checking,Active,2023-11-15,2024-11-13
22820,12820,Savings,Active,2021-03-23,2024-11-13
22821,12821,Checking,Dormant,2022-08-17,2024-11-13
22822,12822,Savings,Active,2018-10-12,
22823,12823,Savings,Dormant,2017-03-25,2024-11-13
22824,12824,Savings,Active,2023-02-09,2024-11-13
22825,12825,Savings,Dormant,2020-02-09,2024-11-13
22826,12826,Savings,Dormant,2016-08-12,2024-11-13
22827,12827,Savings,Dormant,2022-08-24,
22828,12828,Savings,Dormant,2015-05-30,2024-11-13
22829,12829,Savings,Active,2016-05-06,2024-11-13
22830,12830,Savings,Active,2018-12-26,2024-11-13
22831,12831,Savings,Active,2017-02-11,2024-11-13
22832,12832,Savings,Dormant,2023-03-01,2024-11-13
22833,12833,Savings,Dormant,2020-01-10,2024-11-13
22834,12834,Savings,Active,2015-04-09,2024-11-13
22835,12835,Checking,Dormant,2022-05-17,2024-11-13
22836,12836,Savings,Dormant,2018-06-06,2024-11-13
22837,12837,Checking,Dormant,2015-03-10,
22838,12838,Checking,Active,2015-10-31,
22839,12839,Savings,Dormant,2016-06-07,2024-11-13
22840,12840,Savings,Active,2022-06-16,
22841,12841,Checking,Active,2018-02-20,2024-11-13
22842,12842,Savings,Dormant,2019-06-19,2024-11-13
22843,12843,Checking,Active,2015-01-10,2024-11-13
22844,12844,Savings,Dormant,2023-09-24,
22845,12845,Checking,Active,2014-12-16,2024-11-13
22846,12846,Savings,Active,2019-07-11,2024-11-13
22847,12847,Checking,Dormant,2015-11-21,2024-11-13
22848,12848,Checking,Active,2016-04-08,
22849,12849,Savings,Dormant,2015-11-10,2024-11-13
22850,12850,Savings,Dormant,2019-09-13,2024-11-13
22851,12851,Savings,Active,2024-01-03,
22852,12852,Checking,Dormant,2021-08-06,2024-11-13
22853,12853,Checking,Active,2018-03-21,2024-11-13
22854,12854,Savings,Active,2024-06-03,2024-11-13
22855,12855,Savings,Dormant,2014-12-28,2024-11-13
22856,12856,Savings,Active,2022-02-12,
22857,12857,Checking,Active,2024-07-07,2024-11-13
22858,12858,Checking,Dormant,2019-10-03,2024-11-13
22859,12859,Savings,Active,2024-09-05,2024-11-13
22860,12860,Checking,Dormant,2014-12-06,2024-11-13
22861,12861,Savings,Active,2024-04-07,2024-11-13
22862,12862,Checking,Dormant,2024-01-09,2024-11-13
22863,12863,Checking,Dormant,2015-07-17,2024-11-13
22864,12864,Checking,Active,2019-07-09,2024-11-13
22865,12865,Savings,Dormant,2022-01-18,2024-11-13
22866,12866,Savings,Dormant,2021-09-22,2024-11-13
22867,12867,Savings,Dormant,2016-11-11,2024-11-13
22868,12868,Savings,Active,2021-03-18,
22869,12869,Savings,Active,2024-04-18,2024-11-13
22870,12870,Checking,Active,2023-06-03,2024-11-13
22871,12871,Savings,Active,2018-03-05,2024-11-13
22872,12872,Savings,Active,2019-07-05,2024-11-13
22873,12873,Checking,Dormant,2016-06-03,2024-11-13
22874,12874,Savings,Active,2016-09-26,2024-11-13
22875,12875,Checking,Active,2021-02-23,
22876,12876,Checking,Active,2022-10-18,
22877,12877,Checking,Active,2017-07-10,
22878,12878,Checking,Dormant,2020-01-27,2024-11-13
22879,12879,Checking,Active,2017-12-29,
22880,12880,Checking,Dormant,2024-09-08,2024-11-13
22881,12881,Savings,Dormant,2022-03-19,2024-11-13
22882,12882,Checking,Dormant,2015-11-05,2024-11-13
22883,12883,Checking,Active,2023-07-24,2024-11-13
22884,12884,Checking,Dormant,2016-10-21,2024-11-13
22885,12885,Savings,Active,2023-06-19,2024-11-13
22886,12886,Savings,Dormant,2019-07-30,
22887,12887,Savings,Active,2017-11-30,2024-11-13
22888,12888,Checking,Active,2021-11-29,2024-11-13
22889,12889,Savings,Active,2023-12-01,2024-11-13
22890,12890,Savings,Dormant,2020-03-10,2024-11-13
22891,12891,Savings,Dormant,2019-09-16,2024-11-13
22892,12892,Savings,Active,2015-11-06,2024-11-13
22893,12893,Savings,Active,2019-07-13,2024-11-13
22894,12894,Checking,Active,2016-05-03,2024-11-13
22895,12895,Checking,Dormant,2015-03-26,2024-11-13
22896,12896,Savings,Dormant,2022-08-07,2024-11-13
22897,12897,Savings,Active,2016-08-12,2024-11-13
22898,12898,Savings,Dormant,2016-12-28,2024-11-13
22899,12899,Savings,Active,2024-11-05,
22900,12900,Checking,Active,2022-05-22,2024-11-13
22901,12901,Savings,Dormant,2021-06-11,2024-11-13
22902,12902,Checking,Dormant,2018-05-04,2024-11-13
22903,12903,Checking,Active,2024-07-13,2024-11-13
22904,12904,Savings,Active,2020-02-03,2024-11-13
22905,12905,Checking,Active,2023-03-31,2024-11-13
22906,12906,Savings,Active,2021-02-01,2024-11-13
22907,12907,Savings,Active,2018-07-05,
22908,12908,Checking,Active,2020-04-14,2024-11-13
22909,12909,Checking,Active,2018-07-14,2024-11-13
22910,12910,Checking,Dormant,2023-02-06,2024-11-13
22911,12911,Checking,Active,2019-05-16,2024-11-13
22912,12912,Savings,Dormant,2023-06-22,2024-11-13
22913,12913,Checking,Dormant,2021-11-05,2024-11-13
22914,12914,Savings,Active,2018-03-29,2024-11-13
22915,12915,Savings,Active,2024-05-07,2024-11-13
22916,12916,Checking,Dormant,2022-04-23,2024-11-13
22917,12917,Savings,Active,2023-11-22,2024-11-13
22918,12918,Savings,Dormant,2020-04-06,2024-11-13
22919,12919,Savings,Active,2024-03-20,2024-11-13
22920,12920,Savings,Active,2016-06-22,2024-11-13
22921,12921,Savings,Dormant,2022-05-24,2024-11-13
22922,12922,Checking,Dormant,2018-05-26,2024-11-13
22923,12923,Savings,Active,2015-05-11,2024-11-13
22924,12924,Savings,Dormant,2016-10-23,2024-11-13
22925,12925,Savings,Active,2020-07-16,2024-11-13
22926,12926,Checking,Dormant,2021-03-23,2024-11-13
22927,12927,Savings,Dormant,2015-09-19,2024-11-13
22928,12928,Checking,Dormant,2021-10-06,2024-11-13
22929,12929,Savings,Dormant,2016-12-26,2024-11-13
22930,12930,Checking,Active,2021-07-18,2024-11-13
22931,12931,Savings,Dormant,2015-02-16,2024-11-13
22932,12932,Checking,Dormant,2024-02-28,2024-11-13
22933,12933,Savings,Active,2019-05-10,2024-11-13
22934,12934,Savings,Dormant,2018-01-22,2024-11-13
22935,12935,Checking,Dormant,2022-08-16,2024-11-13
22936,12936,Savings,Dormant,2015-07-01,2024-11-13
22937,12937,Savings,Active,2015-07-27,2024-11-13
22938,12938,Checking,Active,2015-02-26,2024-11-13
22939,12939,Savings,Dormant,2016-05-15,2024-11-13
